Domain Code,Domain,Area Code (ISO3),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FBS,Food Balances (2010-),IND,India,681,Fat supply quantity (t),2533,Sweet potatoes,2022,2022,t,2509.78,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5511,Production,2533,Sweet potatoes,2023,2023,1000 t,1289.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5611,Import quantity,2533,Sweet potatoes,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5072,Stock Variation,2533,Sweet potatoes,2023,2023,1000 t,125.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5911,Export quantity,2533,Sweet potatoes,2023,2023,1000 t,1.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5301,Domestic supply quantity,2533,Sweet potatoes,2023,2023,1000 t,1162.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5521,Feed,2533,Sweet potatoes,2023,2023,1000 t,20.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5527,Seed,2533,Sweet potatoes,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5123,Losses,2533,Sweet potatoes,2023,2023,1000 t,99.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5131,Processing,2533,Sweet potatoes,2023,2023,1000 t,13.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5154,Other uses (non-food),2533,Sweet potatoes,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5171,Tourist consumption,2533,Sweet potatoes,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5170,Residuals,2533,Sweet potatoes,2023,2023,1000 t,0.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5142,Food,2533,Sweet potatoes,2023,2023,1000 t,1030.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,645,Food supply quantity (kg/capita/yr),2533,Sweet potatoes,2023,2023,kg/cap,0.72,E,Estimated value,
FBS,Food Balances (2010-),IND,India,664,Food supply (kcal/capita/day),2533,Sweet potatoes,2023,2023,kcal/cap/d,1.92,E,Estimated value,
FBS,Food Balances (2010-),IND,India,661,Food supply (kcal),2533,Sweet potatoes,2023,2023,million Kcal,1008740.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,674,Protein supply quantity (g/capita/day),2533,Sweet potatoes,2023,2023,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),IND,India,671,Protein supply quantity (t),2533,Sweet potatoes,2023,2023,t,11113.24,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,684,Fat supply quantity (g/capita/day),2533,Sweet potatoes,2023,2023,g/cap/d,0.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,681,Fat supply quantity (t),2533,Sweet potatoes,2023,2023,t,2564.59,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5511,Production,2535,Yams,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5611,Import quantity,2535,Yams,2020,2020,1000 t,0.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5072,Stock Variation,2535,Yams,2020,2020,1000 t,0.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5911,Export quantity,2535,Yams,2020,2020,1000 t,8.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5301,Domestic supply quantity,2535,Yams,2020,2020,1000 t,-8.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5521,Feed,2535,Yams,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5527,Seed,2535,Yams,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5123,Losses,2535,Yams,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5131,Processing,2535,Yams,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5154,Other uses (non-food),2535,Yams,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5171,Tourist consumption,2535,Yams,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5170,Residuals,2535,Yams,2020,2020,1000 t,-8.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5142,Food,2535,Yams,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,645,Food supply quantity (kg/capita/yr),2535,Yams,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,664,Food supply (kcal/capita/day),2535,Yams,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,661,Food supply (kcal),2535,Yams,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,674,Protein supply quantity (g/capita/day),2535,Yams,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,671,Protein supply quantity (t),2535,Yams,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,684,Fat supply quantity (g/capita/day),2535,Yams,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,681,Fat supply quantity (t),2535,Yams,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5511,Production,2535,Yams,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5611,Import quantity,2535,Yams,2021,2021,1000 t,0.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5072,Stock Variation,2535,Yams,2021,2021,1000 t,0.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5911,Export quantity,2535,Yams,2021,2021,1000 t,9.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5301,Domestic supply quantity,2535,Yams,2021,2021,1000 t,-9.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5521,Feed,2535,Yams,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5527,Seed,2535,Yams,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5123,Losses,2535,Yams,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5131,Processing,2535,Yams,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5154,Other uses (non-food),2535,Yams,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5171,Tourist consumption,2535,Yams,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5170,Residuals,2535,Yams,2021,2021,1000 t,-9.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5142,Food,2535,Yams,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,645,Food supply quantity (kg/capita/yr),2535,Yams,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,664,Food supply (kcal/capita/day),2535,Yams,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,661,Food supply (kcal),2535,Yams,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,674,Protein supply quantity (g/capita/day),2535,Yams,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,671,Protein supply quantity (t),2535,Yams,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,684,Fat supply quantity (g/capita/day),2535,Yams,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,681,Fat supply quantity (t),2535,Yams,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5511,Production,2535,Yams,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5611,Import quantity,2535,Yams,2022,2022,1000 t,0.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5072,Stock Variation,2535,Yams,2022,2022,1000 t,0.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5911,Export quantity,2535,Yams,2022,2022,1000 t,8.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5301,Domestic supply quantity,2535,Yams,2022,2022,1000 t,-8.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5521,Feed,2535,Yams,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5527,Seed,2535,Yams,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5123,Losses,2535,Yams,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5131,Processing,2535,Yams,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5154,Other uses (non-food),2535,Yams,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5171,Tourist consumption,2535,Yams,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5170,Residuals,2535,Yams,2022,2022,1000 t,-8.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5142,Food,2535,Yams,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,645,Food supply quantity (kg/capita/yr),2535,Yams,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,664,Food supply (kcal/capita/day),2535,Yams,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,661,Food supply (kcal),2535,Yams,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,674,Protein supply quantity (g/capita/day),2535,Yams,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,671,Protein supply quantity (t),2535,Yams,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,684,Fat supply quantity (g/capita/day),2535,Yams,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,681,Fat supply quantity (t),2535,Yams,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5511,Production,2535,Yams,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5611,Import quantity,2535,Yams,2023,2023,1000 t,0.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5072,Stock Variation,2535,Yams,2023,2023,1000 t,0.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5911,Export quantity,2535,Yams,2023,2023,1000 t,8.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5301,Domestic supply quantity,2535,Yams,2023,2023,1000 t,-8.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5521,Feed,2535,Yams,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5527,Seed,2535,Yams,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5123,Losses,2535,Yams,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5131,Processing,2535,Yams,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5154,Other uses (non-food),2535,Yams,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5171,Tourist consumption,2535,Yams,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5170,Residuals,2535,Yams,2023,2023,1000 t,-8.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5142,Food,2535,Yams,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,645,Food supply quantity (kg/capita/yr),2535,Yams,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,664,Food supply (kcal/capita/day),2535,Yams,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,661,Food supply (kcal),2535,Yams,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,674,Protein supply quantity (g/capita/day),2535,Yams,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,671,Protein supply quantity (t),2535,Yams,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,684,Fat supply quantity (g/capita/day),2535,Yams,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,681,Fat supply quantity (t),2535,Yams,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5511,Production,2534,"Roots, Other",2020,2020,1000 t,5.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5611,Import quantity,2534,"Roots, Other",2020,2020,1000 t,0.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5072,Stock Variation,2534,"Roots, Other",2020,2020,1000 t,0.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5911,Export quantity,2534,"Roots, Other",2020,2020,1000 t,4.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5301,Domestic supply quantity,2534,"Roots, Other",2020,2020,1000 t,1.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5521,Feed,2534,"Roots, Other",2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5527,Seed,2534,"Roots, Other",2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5123,Losses,2534,"Roots, Other",2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5131,Processing,2534,"Roots, Other",2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5154,Other uses (non-food),2534,"Roots, Other",2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5171,Tourist consumption,2534,"Roots, Other",2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5170,Residuals,2534,"Roots, Other",2020,2020,1000 t,-2.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5142,Food,2534,"Roots, Other",2020,2020,1000 t,2.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,645,Food supply quantity (kg/capita/yr),2534,"Roots, Other",2020,2020,kg/cap,0.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,664,Food supply (kcal/capita/day),2534,"Roots, Other",2020,2020,kcal/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),IND,India,661,Food supply (kcal),2534,"Roots, Other",2020,2020,million Kcal,8349.8,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,674,Protein supply quantity (g/capita/day),2534,"Roots, Other",2020,2020,g/cap/d,0.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,671,Protein supply quantity (t),2534,"Roots, Other",2020,2020,t,47.36,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,684,Fat supply quantity (g/capita/day),2534,"Roots, Other",2020,2020,g/cap/d,0.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,681,Fat supply quantity (t),2534,"Roots, Other",2020,2020,t,7.48,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5511,Production,2534,"Roots, Other",2021,2021,1000 t,5.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5611,Import quantity,2534,"Roots, Other",2021,2021,1000 t,0.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5072,Stock Variation,2534,"Roots, Other",2021,2021,1000 t,0.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5911,Export quantity,2534,"Roots, Other",2021,2021,1000 t,6.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5301,Domestic supply quantity,2534,"Roots, Other",2021,2021,1000 t,-1.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5521,Feed,2534,"Roots, Other",2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5527,Seed,2534,"Roots, Other",2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5123,Losses,2534,"Roots, Other",2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5131,Processing,2534,"Roots, Other",2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5154,Other uses (non-food),2534,"Roots, Other",2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5171,Tourist consumption,2534,"Roots, Other",2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5170,Residuals,2534,"Roots, Other",2021,2021,1000 t,-4.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5142,Food,2534,"Roots, Other",2021,2021,1000 t,3.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,645,Food supply quantity (kg/capita/yr),2534,"Roots, Other",2021,2021,kg/cap,0.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,664,Food supply (kcal/capita/day),2534,"Roots, Other",2021,2021,kcal/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),IND,India,661,Food supply (kcal),2534,"Roots, Other",2021,2021,million Kcal,9193.93,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,674,Protein supply quantity (g/capita/day),2534,"Roots, Other",2021,2021,g/cap/d,0.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,671,Protein supply quantity (t),2534,"Roots, Other",2021,2021,t,52.14,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,684,Fat supply quantity (g/capita/day),2534,"Roots, Other",2021,2021,g/cap/d,0.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,681,Fat supply quantity (t),2534,"Roots, Other",2021,2021,t,8.23,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5511,Production,2534,"Roots, Other",2022,2022,1000 t,5.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5611,Import quantity,2534,"Roots, Other",2022,2022,1000 t,0.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5072,Stock Variation,2534,"Roots, Other",2022,2022,1000 t,0.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5911,Export quantity,2534,"Roots, Other",2022,2022,1000 t,2.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5301,Domestic supply quantity,2534,"Roots, Other",2022,2022,1000 t,3.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5521,Feed,2534,"Roots, Other",2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5527,Seed,2534,"Roots, Other",2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5123,Losses,2534,"Roots, Other",2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5131,Processing,2534,"Roots, Other",2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5154,Other uses (non-food),2534,"Roots, Other",2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5171,Tourist consumption,2534,"Roots, Other",2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5170,Residuals,2534,"Roots, Other",2022,2022,1000 t,-1.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5142,Food,2534,"Roots, Other",2022,2022,1000 t,4.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,645,Food supply quantity (kg/capita/yr),2534,"Roots, Other",2022,2022,kg/cap,0.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,664,Food supply (kcal/capita/day),2534,"Roots, Other",2022,2022,kcal/cap/d,0.03,E,Estimated value,
FBS,Food Balances (2010-),IND,India,661,Food supply (kcal),2534,"Roots, Other",2022,2022,million Kcal,13050.72,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,674,Protein supply quantity (g/capita/day),2534,"Roots, Other",2022,2022,g/cap/d,0.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,671,Protein supply quantity (t),2534,"Roots, Other",2022,2022,t,74.02,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,684,Fat supply quantity (g/capita/day),2534,"Roots, Other",2022,2022,g/cap/d,0.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,681,Fat supply quantity (t),2534,"Roots, Other",2022,2022,t,11.69,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5511,Production,2534,"Roots, Other",2023,2023,1000 t,5.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5611,Import quantity,2534,"Roots, Other",2023,2023,1000 t,0.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5072,Stock Variation,2534,"Roots, Other",2023,2023,1000 t,0.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5911,Export quantity,2534,"Roots, Other",2023,2023,1000 t,2.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5301,Domestic supply quantity,2534,"Roots, Other",2023,2023,1000 t,4.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5521,Feed,2534,"Roots, Other",2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5527,Seed,2534,"Roots, Other",2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5123,Losses,2534,"Roots, Other",2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5131,Processing,2534,"Roots, Other",2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5154,Other uses (non-food),2534,"Roots, Other",2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5171,Tourist consumption,2534,"Roots, Other",2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5170,Residuals,2534,"Roots, Other",2023,2023,1000 t,-1.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5142,Food,2534,"Roots, Other",2023,2023,1000 t,4.0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,645,Food supply quantity (kg/capita/yr),2534,"Roots, Other",2023,2023,kg/cap,0.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,664,Food supply (kcal/capita/day),2534,"Roots, Other",2023,2023,kcal/cap/d,0.03,E,Estimated value,
FBS,Food Balances (2010-),IND,India,661,Food supply (kcal),2534,"Roots, Other",2023,2023,million Kcal,14710.63,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,674,Protein supply quantity (g/capita/day),2534,"Roots, Other",2023,2023,g/cap/d,0.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,671,Protein supply quantity (t),2534,"Roots, Other",2023,2023,t,83.43,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,684,Fat supply quantity (g/capita/day),2534,"Roots, Other",2023,2023,g/cap/d,0.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,681,Fat supply quantity (t),2534,"Roots, Other",2023,2023,t,13.17,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),IND,India,5511,Production,2908,Sugar Crops,2020,2020,1000 t,370500.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5611,Import quantity,2908,Sugar Crops,2020,2020,1000 t,0.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5072,Stock Variation,2908,Sugar Crops,2020,2020,1000 t,0.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5911,Export quantity,2908,Sugar Crops,2020,2020,1000 t,0.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5301,Domestic supply quantity,2908,Sugar Crops,2020,2020,1000 t,370500.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5521,Feed,2908,Sugar Crops,2020,2020,1000 t,19651.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5527,Seed,2908,Sugar Crops,2020,2020,1000 t,11365.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5123,Losses,2908,Sugar Crops,2020,2020,1000 t,11200.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5131,Processing,2908,Sugar Crops,2020,2020,1000 t,281501.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5154,Other uses (non-food),2908,Sugar Crops,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5171,Tourist consumption,2908,Sugar Crops,2020,2020,,,,,
FBS,Food Balances (2010-),IND,India,5170,Residuals,2908,Sugar Crops,2020,2020,1000 t,26725.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5142,Food,2908,Sugar Crops,2020,2020,1000 t,20059.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,645,Food supply quantity (kg/capita/yr),2908,Sugar Crops,2020,2020,kg/cap,14.3,E,Estimated value,
FBS,Food Balances (2010-),IND,India,664,Food supply (kcal/capita/day),2908,Sugar Crops,2020,2020,kcal/cap/d,12.93,E,Estimated value,
FBS,Food Balances (2010-),IND,India,661,Food supply (kcal),2908,Sugar Crops,2020,2020,million Kcal,6619436.8,E,Estimated value,
FBS,Food Balances (2010-),IND,India,674,Protein supply quantity (g/capita/day),2908,Sugar Crops,2020,2020,g/cap/d,0.05,E,Estimated value,
FBS,Food Balances (2010-),IND,India,671,Protein supply quantity (t),2908,Sugar Crops,2020,2020,t,26477.75,E,Estimated value,
FBS,Food Balances (2010-),IND,India,684,Fat supply quantity (g/capita/day),2908,Sugar Crops,2020,2020,g/cap/d,0.05,E,Estimated value,
FBS,Food Balances (2010-),IND,India,681,Fat supply quantity (t),2908,Sugar Crops,2020,2020,t,26477.75,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5511,Production,2908,Sugar Crops,2021,2021,1000 t,405399.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5611,Import quantity,2908,Sugar Crops,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5072,Stock Variation,2908,Sugar Crops,2021,2021,1000 t,0.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5911,Export quantity,2908,Sugar Crops,2021,2021,1000 t,0.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5301,Domestic supply quantity,2908,Sugar Crops,2021,2021,1000 t,405398.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5521,Feed,2908,Sugar Crops,2021,2021,1000 t,31268.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5527,Seed,2908,Sugar Crops,2021,2021,1000 t,18968.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5123,Losses,2908,Sugar Crops,2021,2021,1000 t,11990.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5131,Processing,2908,Sugar Crops,2021,2021,1000 t,321224.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5154,Other uses (non-food),2908,Sugar Crops,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5171,Tourist consumption,2908,Sugar Crops,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,5170,Residuals,2908,Sugar Crops,2021,2021,1000 t,0.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5142,Food,2908,Sugar Crops,2021,2021,1000 t,21948.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,645,Food supply quantity (kg/capita/yr),2908,Sugar Crops,2021,2021,kg/cap,15.52,E,Estimated value,
FBS,Food Balances (2010-),IND,India,664,Food supply (kcal/capita/day),2908,Sugar Crops,2021,2021,kcal/cap/d,14.03,E,Estimated value,
FBS,Food Balances (2010-),IND,India,661,Food supply (kcal),2908,Sugar Crops,2021,2021,million Kcal,7242938.25,E,Estimated value,
FBS,Food Balances (2010-),IND,India,674,Protein supply quantity (g/capita/day),2908,Sugar Crops,2021,2021,g/cap/d,0.06,E,Estimated value,
FBS,Food Balances (2010-),IND,India,671,Protein supply quantity (t),2908,Sugar Crops,2021,2021,t,28971.75,E,Estimated value,
FBS,Food Balances (2010-),IND,India,684,Fat supply quantity (g/capita/day),2908,Sugar Crops,2021,2021,g/cap/d,0.06,E,Estimated value,
FBS,Food Balances (2010-),IND,India,681,Fat supply quantity (t),2908,Sugar Crops,2021,2021,t,28971.75,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5511,Production,2908,Sugar Crops,2022,2022,1000 t,439425.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5611,Import quantity,2908,Sugar Crops,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5072,Stock Variation,2908,Sugar Crops,2022,2022,1000 t,0.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5911,Export quantity,2908,Sugar Crops,2022,2022,1000 t,1.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5301,Domestic supply quantity,2908,Sugar Crops,2022,2022,1000 t,439424.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5521,Feed,2908,Sugar Crops,2022,2022,1000 t,18360.0,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5527,Seed,2908,Sugar Crops,2022,2022,1000 t,20710.0,E,Estimated value,
